timestamp,open,high,low,close,volume,log_return,realised_vol_24h,realised_vol_168h,vol_of_vol,volume_zscore,abs_log_return,sigma_t,garch_alpha,garch_beta,garch_persistence,standardised_residual,eth_realised_vol_24h,eth_log_return,eth_corr_24h,btc_realised_vol_24h,btc_log_return,btc_corr_24h,regime_label
2026-01-03 20:00:00,131.78,132.03,131.35,131.99,39065.219,0.0015922966551894183,0.017853839629307155,0.0546982881440228,0.0038809224286906873,-0.6168480915359182,0.0015922966551894183,0.0037481253412310726,0.08084464068358986,0.8081196706871209,0.8889643113707107,-0.38439444039270343,0.00991034270050202,0.0008091472607769867,0.7925377829612433,0.008616892977048119,0.0027548525933828723,0.8370316432582615,0
2026-01-03 21:00:00,131.99,133.07,131.81,132.87,71888.136,0.006645044462353375,0.018102919147178216,0.054561414444578474,0.003747167898777078,-0.31338113272730234,0.006645044462353375,0.003645856466271328,0.08411134856320071,0.8008605075835887,0.8849718561467894,0.43674145428382266,0.009095586109055656,0.0016740108967839193,0.7709750320384968,0.008127881123261594,0.0021214056847040264,0.8244489259152227,0
2026-01-03 22:00:00,132.87,133.99,132.59,133.43,84528.122,0.004205789151112853,0.01777538590742958,0.054408382931126625,0.003641809639457942,-0.1954138671882044,0.004205789151112853,0.0036443488370257993,0.07864995869570386,0.81606321386739,0.8947131725630939,1.8233832049339391,0.00906470930327348,0.0006118216298416762,0.7718482760206548,0.008030315359598103,0.0002840671523815593,0.8055410632215138,0
2026-01-03 23:00:00,133.43,133.76,133.1,133.37,43086.245,-0.00044977512002612643,0.017537090116879737,0.054061611085496286,0.003581256565249371,-0.5730891373552002,0.00044977512002612643,0.004026868488445354,0.07869761816252749,0.8188479881929877,0.8975456063555152,1.0444317124288742,0.008789474361754816,0.0013856246086838746,0.7477121422821394,0.007629445953378319,0.00041905318543759883,0.802028783305803,0
2026-01-04 00:00:00,133.37,134.97,133.31,134.57,156334.505,0.008957289119146769,0.019508250568651228,0.05463661845081051,0.0034630311619732092,0.4597921676691271,0.008957289119146769,0.004056180334857178,0.08094522746847105,0.8245070365100035,0.9054522639784746,-0.11088637163415553,0.013039998791293292,0.009750493328547856,0.7766534127852474,0.010665551405872982,0.007841574926761304,0.821968993632774,0
2026-01-04 01:00:00,134.57,134.75,133.42,133.96,79064.376,-0.004543261827446049,0.020181030037019192,0.05474233658598662,0.0033620193203334637,-0.2500151502266465,0.004543261827446049,0.003975170428512908,0.08018723792250708,0.8227667903949946,0.9029540283175016,2.253309456847023,0.013325135869587054,-0.0024033290366713774,0.7884022419388709,0.010758192317800884,-0.0011622505016907528,0.8266511856973978,0
2026-01-04 02:00:00,133.96,134.02,133.48,133.73,61968.019,-0.0017184060412987956,0.02025122595643209,0.054765300235416314,0.0032627238519847023,-0.4081008296207967,0.0017184060412987956,0.004617739552748738,0.07981056200754841,0.8219831260153103,0.9017936880228588,-0.9838713889226698,0.013589508771931236,-0.00287699541503067,0.8025362646925784,0.010882077771341698,-0.0012214345097385066,0.8288449755471395,0
2026-01-04 03:00:00,133.73,134.7,133.66,134.62,99718.281,0.006633152697862029,0.021215674603161813,0.05510124523275,0.003198342172941964,-0.06529868859459141,0.006633152697862029,0.004563020251796602,0.07588744223507678,0.8232712296194867,0.8991586718545636,-0.3765939983768878,0.013696957928313077,0.001984581981036613,0.7979524649290204,0.010899292534838963,0.0012368889229192421,0.8121411551303862,0
2026-01-04 04:00:00,134.62,134.87,134.24,134.3,70514.846,-0.0023798910533751392,0.021027073426582023,0.05517097313570987,0.0031483237590885986,-0.33674803960860444,0.0023798910533751392,0.004410218121737559,0.07597026194128616,0.822111104892293,0.8980813668335792,1.5040418670377846,0.013295634652346757,0.0002827367025368469,0.7815005599573427,0.010753592951289352,0.0017873732054767672,0.772321325155297,0
2026-01-04 05:00:00,134.31,134.62,134.26,134.57,29719.635,0.0020084062242579494,0.020610505291318384,0.05510643851723751,0.0031017872799430973,-0.7117819723992725,0.0020084062242579494,0.004588096929813917,0.07194663954433253,0.8253263849531483,0.8972730244974808,-0.5187098463222011,0.013161770598281504,0.0009873627899688942,0.7764947255677243,0.010528907096500804,0.0008753279484249325,0.7620195009372325,0
2026-01-04 06:00:00,134.56,135.0,133.7,133.76,117636.352,-0.006037360417058539,0.02079741989574092,0.05544827461361701,0.003037616891664491,0.09261465148476541,0.006037360417058539,0.004032583864309961,0.15421011263932718,0.0,0.15421011263932718,0.49804450244251014,0.012859294008220458,-0.0036113057736256037,0.7764428357257946,0.010774375844303687,-0.0026542616106520456,0.7722889064409353,0
2026-01-04 07:00:00,133.76,134.14,133.66,133.8,84514.533,0.00029899835773681334,0.018536788814908608,0.05544598615624101,0.0029838298916647337,-0.21510728235938895,0.00029899835773681334,0.004311539296158911,0.06801614726582601,0.8355077179203015,0.9035238651861276,-1.4002795758900164,0.012451617172298044,0.0004107436587505215,0.7684137209665324,0.010264516625516105,0.003222093119400244,0.6950998205713721,0
2026-01-04 08:00:00,133.8,134.18,133.2,134.12,85882.019,0.0023887739038996633,0.018254144512426962,0.05548013931685995,0.0029649006965206956,-0.20426985700897352,0.0023887739038996633,0.004424859915382036,0.06270048601443462,0.8503352416442831,0.9130357276587178,0.06757238951167976,0.012503038665784191,-0.000853516827559669,0.7532640427581856,0.010590145407758695,-0.0017168292864652769,0.6630194940423003,0
2026-01-04 09:00:00,134.11,134.57,133.84,134.32,55854.953,0.0014900911712574505,0.018061071510503044,0.05545072588645719,0.003019931648956884,-0.4825759913840483,0.0014900911712574505,0.004253019150973394,0.05724563584788931,0.869828906929579,0.9270745427774684,0.5616654473218025,0.012493328767051276,0.0016458708125667864,0.7498657848519451,0.010576685172627847,0.0010204368812170206,0.6632808285760964,0
2026-01-04 10:00:00,134.32,134.88,134.23,134.7,79656.023,0.002825070647032927,0.0179405472385859,0.055415540627229976,0.0030845993868678645,-0.2634526056837813,0.002825070647032927,0.004143052227380889,0.05179689893601721,0.886816813789898,0.9386137127259152,0.3596602430955693,0.012363244241960085,0.0008139749770577317,0.7421273525331936,0.010522194130470687,0.0014457947041006365,0.6591228593367624,0
2026-01-04 11:00:00,134.7,134.7,134.16,134.39,41786.198,-0.002304062857345542,0.01801524404243269,0.05548162427015027,0.0031521100985669173,-0.6128251685653708,0.002304062857345542,0.0040368027914452756,0.04859099417610906,0.8948611547133447,0.9434521488894537,0.6998287488850755,0.012679771115460852,-0.002163580167808377,0.7613202395891292,0.011283328659078499,-0.003287252615207111,0.6719238066812419,0
2026-01-04 12:00:00,134.39,134.9,134.2,134.34,81045.065,-0.00037212072025417394,0.018074481845258845,0.05543984809518675,0.0032138397135118737,-0.25284090649914115,0.00037212072025417394,0.003968967844851962,0.04441216133427722,0.9038109896173026,0.9482231509515797,-0.5805194064079098,0.012647039024361298,-0.0008731203771839401,0.7669762133471472,0.011209836721826797,-0.0016335350255453458,0.6858777152761888,0
2026-01-04 13:00:00,134.34,134.56,133.75,134.52,59178.133,0.001338987033350384,0.017977558106805472,0.055433183439216965,0.0032742971555808622,-0.4549326606570108,0.001338987033350384,0.0038877241380999984,0.041946158495982606,0.9078714534014581,0.9498176118974407,-0.09571685310883095,0.01262232292042039,0.0012616368542140385,0.7831708491428706,0.011192449042719215,0.0012391527763987375,0.7005918431611596,0
2026-01-04 14:00:00,134.53,135.0,134.25,134.96,79310.873,0.0032655513656438904,0.017577486060804236,0.055494684417393976,0.0033432833030545,-0.2696880094079417,0.0032655513656438904,0.0037845428766027185,0.0407205478430638,0.9090790602353648,0.9497996080784286,0.35380416526086667,0.012714397265013524,-0.0011150013420180315,0.7682358911271882,0.011166662189086749,0.0007928789614565446,0.7029907962567424,0
2026-01-04 15:00:00,134.97,135.35,134.29,134.91,131236.145,-0.0003705487869872518,0.01689300703175567,0.05548235435568641,0.0034295864876748455,0.20777372939570718,0.0003705487869872518,0.003709218355031633,0.03936607905142627,0.9091595726734925,0.9485256517249188,0.8803880098388118,0.01259768368012299,-0.0005452102143565203,0.7660963851317871,0.010927241260901001,-1.5875507120120232e-05,0.6869714046391568,0
2026-01-04 16:00:00,134.91,135.54,134.75,135.11,71149.421,0.0014813720211421105,0.01684651059637627,0.055467662363502215,0.00348935039601685,-0.34789825282609316,0.0014813720211421105,0.003669345073544153,0.039899687395979995,0.906604721260282,0.9465044086562621,-0.10098499311468287,0.012536197914854837,0.0011347229593274488,0.7644536605397005,0.010913665373298482,-0.0001526367007507863,0.6811842586357395,0
2026-01-04 17:00:00,135.11,135.37,134.81,134.83,55598.271,-0.00207453582588453,0.017132245016117403,0.055521304506694236,0.003536336560724458,-0.49294596381674316,0.00207453582588453,0.003573042020251335,0.04096910766206857,0.9027766018505641,0.9437457095126327,0.41459686528900874,0.012571317311231156,-0.0005130157952495605,0.7632633559416607,0.010898711951602882,0.00016128614622558236,0.6770639071551942,0
2026-01-04 18:00:00,134.83,134.88,133.71,134.21,102170.835,-0.004608988236268722,0.018003116482863367,0.0546222944854668,0.003535703037015784,-0.05330194632456991,0.004608988236268722,0.003497238527297209,0.04215676085235371,0.898069664638013,0.9402264254903667,-0.5931925459736388,0.012410335094559362,-0.000787561040813937,0.7658727804954539,0.011080726007582123,-0.0014280620404964665,0.6892026572856896,0
2026-01-04 19:00:00,134.2,134.21,133.12,133.56,110680.69,-0.004854922334260837,0.018735829624082833,0.054879207183023165,0.0035049799368448496,0.02823316079288293,0.004854922334260837,0.003518783376695731,0.038656017104505724,0.9024296498228596,0.9410856669273653,-1.3098243747521436,0.012377981181502051,-0.0007371066505814194,0.7499837822944644,0.01113067102047674,-0.0007383868119936482,0.6859769157357716,0
2026-01-04 20:00:00,133.55,134.26,133.4,134.03,31281.258,0.0035128404149515537,0.018943631880139627,0.05496029539257926,0.0034597315468595474,-0.7114597543866269,0.0035128404149515537,0.003599905293093026,0.03682829229564719,0.8994318012760458,0.936260093571693,-1.3486250162124418,0.012666674487962243,0.0029865468323703316,0.7566372185934637,0.010982984508672,0.0019278500080097379,0.6976991142330587,0
2026-01-04 21:00:00,134.04,134.58,133.72,133.94,35042.907,-0.0006717170085012181,0.017907715137193008,0.054890001606060564,0.0034177607901437978,-0.6705209934939953,0.0006717170085012181,0.0036623815319759335,0.03704613348506071,0.8938214534986727,0.9308675869837334,0.9591683401309368,0.012614925353756419,0.0010656013782822328,0.7618406015646513,0.010865130274321831,-0.0003718634063160782,0.6932180444859645,0
2026-01-04 22:00:00,133.93,134.44,133.79,134.16,28429.871,0.0016411790330492055,0.01750833619816357,0.05484070012121533,0.0033739301522608157,-0.7240375483398265,0.0016411790330492055,0.0036509320720652812,0.03755677432433878,0.8881888409067091,0.9257456152310479,-0.1839850742885055,0.012809853863861733,-0.0019316421299565506,0.747228908054072,0.010909790006523819,-0.0006573150921600319,0.6994726867168475,0
2026-01-04 23:00:00,134.17,134.86,133.66,134.12,61495.904,-0.00029819591692560355,0.01750287448183882,0.05428121237560209,0.0033193967508073317,-0.4095754891530529,0.00029819591692560355,0.00358086407040168,0.038666408368704996,0.8804568696385469,0.9191232780072518,0.45831927735394534,0.012843063849505263,0.0016963532481783338,0.7455817528932267,0.011342627418971048,0.0033895566311991305,0.664790538345446,0
2026-01-05 00:00:00,134.12,135.84,134.01,135.55,192370.707,0.010605654346646815,0.01841406005770986,0.05357913889658806,0.003242647307494406,0.8350741857575661,0.010605654346646815,0.003535611241158034,0.03696480333880956,0.8799797093963259,0.9169445127351354,-0.08434069714857399,0.01115452706013661,0.007441950805859784,0.7748246437607894,0.012551369157000636,0.00952223027110067,0.704509263856488,0
2026-01-05 01:00:00,135.55,137.75,135.28,136.75,256690.596,0.00881386535741587,0.019555454707907507,0.05265336051503183,0.003175529606712824,1.5486529990711533,0.00881386535741587,0.0037686985534076335,0.015120342566306162,0.9002511427999987,0.9153714853663049,2.814142387975618,0.014142286493420737,0.009337024525393246,0.7997931031227407,0.013598654672807428,0.006061535479360001,0.7515794522696261,0
2026-01-05 02:00:00,136.76,137.23,135.69,136.87,127983.224,0.0008771289210844795,0.01936987433792922,0.0526551142495922,0.0031043113449329045,0.26670318871808385,0.0008771289210844795,0.004063745268288479,0.015658388200810357,0.8988499485008241,0.9145083367016344,2.1689020289226915,0.0138527470972472,-0.0015146349778263292,0.7884912125598807,0.013437739941433014,0.0007078480077236618,0.7463086928697169,0
2026-01-05 03:00:00,136.88,137.33,136.58,136.64,74836.466,-0.0016818401829153035,0.01860125681664874,0.05267272874677674,0.0030521215072163476,-0.25948153569454585,0.0016818401829153035,0.004134664243771708,0.014550545416258671,0.9020895214811497,0.9166400668974084,0.2121403019376365,0.014085198696263802,-0.0022605681737718998,0.803361531694144,0.01366534072965669,-0.0016662786053703513,0.7789119925739285,0
2026-01-05 04:00:00,136.64,136.79,135.0,135.69,102719.319,-0.006976857882398144,0.019897846975503206,0.05318004016569599,0.0029914297265382036,0.033499686548162204,0.006976857882398144,0.004076879824529554,0.015109127223289791,0.8979743978514136,0.9130835250747035,-0.41253121389453196,0.0154771781213158,-0.005902768135735822,0.8421717192567979,0.014128782977406872,-0.0030532721986161393,0.8195131798617662,0
2026-01-05 05:00:00,135.69,136.32,135.03,135.07,62378.048,-0.0045797095851887034,0.020435571746774465,0.05294906342814247,0.0029090072053912846,-0.3790318782235906,0.0045797095851887034,0.0041004750516869136,0.021786257091604783,0.8822118693234889,0.9039981264150937,-1.7014755106308723,0.016460250268366113,-0.005439269770897912,0.8503272694110763,0.014454007440314756,-0.002542024279718098,0.8293741097415273,0
2026-01-05 06:00:00,135.06,135.71,134.63,135.63,103250.587,0.0041374274019506645,0.019739763274212684,0.05308543985552274,0.002783082369956525,0.04314086808015945,0.0041374274019506645,0.00415345666396336,0.01980127653902518,0.8805307538415257,0.9003320303805509,-1.1026260668429846,0.016194773082116146,0.0024573503751532276,0.8459200288664275,0.014126881472717756,0.001426223843584246,0.8165890353831323,0
2026-01-05 07:00:00,135.63,135.76,135.09,135.45,60463.171,-0.0013280214435194557,0.01983064350235643,0.053110287323034994,0.0025564369898579855,-0.3956105342580698,0.0013280214435194557,0.004168468988850955,0.024118121427123572,0.8643775666346251,0.8884956880617486,0.9925532402943827,0.016197230772338662,-0.00011084701381574125,0.844096733778755,0.013853666177386263,0.000311546620682572,0.8328078830789466,0
2026-01-05 08:00:00,135.45,135.95,135.21,135.22,85947.101,-0.0016994868685721637,0.019848032504461086,0.05314923485944363,0.0023209739149789863,-0.1294365378212504,0.0016994868685721637,0.004134353683255101,0.0272303567556183,0.8407584698509046,0.867988826606523,-0.3212162154626946,0.01625152967560884,0.0019902078251483363,0.835869048327392,0.013713789695529546,-0.0005740908116324399,0.86555218740469,0
2026-01-05 09:00:00,135.21,135.69,134.75,135.45,110133.715,0.0016994868685722188,0.019861789491143256,0.051054109906327166,0.002180473183943843,0.1287707277870063,0.0016994868685722188,0.004025816950366721,0.03336247975537069,0.7959038585528372,0.8292663383082078,-0.4221470795927156,0.016235466158354934,0.0014403489650178466,0.8361095781646714,0.013836073587904408,0.0023879317962533695,0.8647378525842496,0
2026-01-05 10:00:00,135.45,136.06,135.27,135.8,80563.912,0.002580646593491713,0.019831475196344248,0.050980919051142375,0.0020392489251532158,-0.1735806818941466,0.002580646593491713,0.0038162137051955965,0.08308053846003344,6.752058929500789e-10,0.08308053913523933,0.44533325433490445,0.01627770524627535,0.0015801005279237864,0.8403778082521043,0.014291993894952731,0.004213850770893629,0.8604734390795985,0
2026-01-05 11:00:00,135.81,135.82,135.24,135.77,66113.496,-0.00022093751240588692,0.019650366633897593,0.05070365877830609,0.0019211299484528418,-0.3209342614728917,0.00022093751240588692,0.003809246637039951,0.08650589429093797,0.0,0.08650589429093797,0.6774690219316056,0.0161609983540095,0.0022287078003518195,0.827683055328759,0.013685645609782566,0.0005827695637878551,0.8652033352543043,0
2026-01-05 12:00:00,135.77,135.83,134.91,135.13,80342.282,-0.004724999562195332,0.02030595665056453,0.04964761600550422,0.0017959279572982159,-0.15837561139964865,0.004724999562195332,0.003848210721956024,0.07364266728035827,2.0550066082090234e-12,0.07364266728241328,-0.05741304943238286,0.016508164623824928,-0.003076794690231957,0.8373129336862408,0.013950523124853738,-0.0027953573453215817,0.8821210271882058,0
2026-01-05 13:00:00,135.13,135.4,133.26,133.81,204636.64,-0.0098163947330972,0.02261170945360563,0.05055127631848146,0.0017191013830627749,1.1691813961857829,0.0098163947330972,0.004356003770379438,0.0,0.9932277946069973,0.9932277946069973,-1.0847097044141796,0.01738065209672073,-0.0050941707566876555,0.8519392663181569,0.014111366035490097,-0.0014173271612696757,0.8497675378284327,0
2026-01-05 14:00:00,133.81,135.62,133.18,134.99,276200.464,0.008779818303838277,0.024120823956280416,0.05121838113527617,0.001696247582172143,1.9431148428064093,0.008779818303838277,0.00460497471340733,0.0,0.9977670281562656,0.9977670281562656,-2.1316935149539216,0.01772974735893695,0.003989634155241101,0.8747228289118925,0.015619477518206913,0.00736166268394269,0.8811333405889267,0
2026-01-05 15:00:00,134.99,136.47,134.14,136.13,237682.597,0.008409609903645957,0.02553322880626199,0.05181642947106374,0.0017387966959763164,1.509778985378241,0.008409609903645957,0.004734441526384476,1.3589744908764494e-10,0.9999999991214971,0.9999999992573945,1.854457015660538,0.019657894700289138,0.008980708116806495,0.8872707328132992,0.016271563080685947,0.005653914106955196,0.8922925624530054,0
2026-01-05 16:00:00,136.13,136.3,134.98,135.4,136963.204,-0.00537695104620707,0.026137105537862675,0.052157529740101904,0.001998981041188694,0.4357071840526346,0.00537695104620707,0.004767287045170473,4.898507425479227e-12,1.0,1.0000000000048985,1.764024239355455,0.02014847013915212,-0.003658615219559694,0.8929003809307244,0.016691171194330275,-0.0027328303457847558,0.9053537638817098,0
2026-01-05 17:00:00,135.41,136.85,134.31,136.52,174002.666,0.00823776356033163,0.02725660276230516,0.05264590689368461,0.0022997345343689535,0.8224633394167407,0.00823776356033163,0.004747564575768041,0.0,1.0,1.0,-1.132570386435915,0.02186826060923726,0.00921648221671668,0.9004441355850534,0.017531558640299295,0.006558185267129431,0.9138629225431112,0
2026-01-05 18:00:00,136.53,137.58,135.7,137.37,203397.958,0.006206891298607444,0.02727920330261757,0.05249640529632952,0.0025567283902943826,1.122919596002507,0.006206891298607444,0.005034853651187714,0.044236918307882435,0.9222278558902063,0.9664647741980887,1.6361475687358569,0.02207771271208676,0.004632340221853118,0.9069250191279812,0.017292325478598426,0.0013962154431474737,0.8922622019582326,0
2026-01-05 19:00:00,137.38,138.82,137.1,138.23,251113.909,0.0062409491391520544,0.027062803679219694,0.052778095790655094,0.0027590409242699283,1.605351056592908,0.0062409491391520544,0.005318443912006504,0.05094252132452554,0.911038568631698,0.9619810899562236,1.1670502502800209,0.0221770555392017,-0.001621361399431219,0.8649032641628086,0.017418281187906608,-0.0015493265140767497,0.8303528428663194,0
2026-01-05 20:00:00,138.23,139.87,137.72,137.87,214126.265,-0.00260775229272816,0.027263118824097685,0.05285663758099336,0.00294050308010567,1.2040320818976598,0.00260775229272816,0.004972384045472678,0.0,1.0,1.0,1.2551221068361353,0.02259739204565848,0.005834509977376913,0.8056425206735466,0.01762324459010226,-0.001330741655789931,0.8347336931118661,0
2026-01-05 21:00:00,137.87,138.75,137.87,138.41,98836.39,0.003909082725072852,0.02732376156080345,0.05295581074972071,0.003105594158748326,-0.006329190021361058,0.003909082725072852,0.005306670726590185,0.050653200383094406,0.9029888252272046,0.953642025610299,-0.49141023196737477,0.022726087266747255,-0.0011141546617604186,0.7881638288439121,0.01767953467306035,-0.0008733027996926586,0.8110643841840393,0
2026-01-05 22:00:00,138.4,139.16,138.29,138.8,61748.413,0.002813753164093609,0.027361135702188216,0.0529917602172134,0.0032470425336776714,-0.3970046562618191,0.002813753164093609,0.005121262015498496,0.049723027850109514,0.8991766277021559,0.9488996555522654,0.7633045747791811,0.02250126115668829,0.0005772932516687909,0.7946436496266908,0.017573815278137492,0.0008014150545524356,0.8143576450733392,0
2026-01-05 23:00:00,138.8,138.95,137.88,137.9,65066.354,-0.006505263273448058,0.02844950013544539,0.05344602473024749,0.0034153234007870212,-0.3625089082071603,0.006505263273448058,0.004972828742502298,0.048885268482205015,0.8928832974700882,0.9417685659522932,0.5658254707315227,0.023284814925537207,-0.00470212059243871,0.8120558769733907,0.018025299991395276,-0.0033133940782480646,0.8420544196112513,0
2026-01-06 00:00:00,137.91,138.2,136.89,137.72,126620.607,-0.0013061463289331901,0.026765721908305506,0.05344003959888891,0.0035207947579387567,0.2778787405829181,0.0013061463289331901,0.004898471564730103,0.050575735917775845,0.8952056245222978,0.9457813604400737,-1.3280189927583028,0.022587255950599464,-0.0027604041070762734,0.7930428572588607,0.01574803677036649,-0.0004583421086641619,0.823163217679784,0
2026-01-06 01:00:00,137.72,138.53,137.35,137.58,95407.638,-0.0010170723724548453,0.02541252508729008,0.05346655094245356,0.0035803127713267225,-0.05262694078923253,0.0010170723724548453,0.004893305918142039,0.05018119833481361,0.8860816353543444,0.936262833689158,-0.2669251321669107,0.02068199898892134,0.0006900389120040917,0.7639722936329589,0.01471937068149269,-0.0004784941088749216,0.8018258800160799,0
2026-01-06 02:00:00,137.58,138.01,137.32,137.61,64469.316,0.00021803117932227167,0.025404156159920258,0.05341914844881373,0.0036356561547594007,-0.37869683410377936,0.00021803117932227167,0.0039051372632223523,0.14908550916944466,0.06853679690757292,0.21762230607701757,-0.2604447177909441,0.02061108917741331,-0.00037915163722505494,0.7691758139152401,0.014844540968405866,-0.0016139396975058313,0.7947332327269528,0
2026-01-06 03:00:00,137.6,138.63,137.57,138.38,55215.648,0.0055799267934745125,0.02586911859291124,0.0533188298126277,0.003701342845564031,-0.47475054828647156,0.0055799267934745125,0.003826714144795135,0.1651401664426494,0.0,0.1651401664426494,0.05697608210919661,0.020538978642525206,0.0024836248835060164,0.7683854276885028,0.014759703990004381,0.0015864257226977329,0.7915760351845017,0
2026-01-06 04:00:00,138.38,139.0,138.2,138.45,79499.076,0.0005057255463058413,0.02465801371633198,0.053316199454622626,0.0037355746647446237,-0.21615155143378503,0.0005057255463058413,0.003794608475482182,0.16506223953494345,0.016867031382915832,0.1819292709178593,1.4704881490482282,0.019472585062032522,-0.0006637655600508225,0.742196761517165,0.014315170670236604,0.00033939273550837083,0.7765635203410847,0
2026-01-06 05:00:00,138.45,140.08,138.08,139.56,158530.236,0.007985366701602586,0.02497608468764947,0.05358296515208178,0.0037730601307702457,0.6071729413105498,0.007985366701602586,0.004415069400505394,0.1617569908849046,0.0,0.1617569908849046,0.11454532203909429,0.018523280003714778,-0.0013164269607679364,0.6570899611168349,0.014231454554277307,-0.0021459865506499322,0.6652270088353898,0
2026-01-06 06:00:00,139.56,139.78,138.85,139.02,133150.564,-0.0038768086462335023,0.02533026121105113,0.05368081611330289,0.0038160892342884753,0.33465940203749367,0.0038768086462335023,0.004433194814093702,0.046341780052729424,0.8966781066933477,0.9430198867460771,1.8012668146719084,0.019437800506873534,0.00694444010203142,0.5443220472296892,0.014271623835417996,0.0019214436480449008,0.6269290759368894,0
2026-01-06 07:00:00,139.02,139.11,137.35,137.61,135865.229,-0.010194210395149542,0.02763760958136802,0.054771498896675534,0.0038951539414475243,0.3596592946633003,0.010194210395149542,0.004639530512552909,0.04531366844526382,0.8963953183618485,0.9417089868071123,-0.8356036533748933,0.02095292430693674,-0.006782898246806763,0.6124294932287064,0.015558133111236537,-0.005613186042086929,0.6888220841131825,0
