timestamp,open,high,low,close,volume,log_return,realised_vol_24h,realised_vol_168h,vol_of_vol,volume_zscore,hl_range,regime_label
2026-01-03 16:00:00,3101.32,3112.17,3098.33,3107.03,4462.8959,0.0018426831064384185,0.01156802110537777,0.04370441908205001,0.0059647214191757714,-0.5939995087507273,0.004454414666095964,0
2026-01-03 17:00:00,3107.04,3110.42,3105.62,3108.46,2523.7452,0.00046014072107942924,0.011263207411103463,0.043643867486263005,0.005886635537517728,-0.7810770887956293,0.0015441729988483629,0
2026-01-03 18:00:00,3108.47,3118.55,3105.08,3116.46,4373.4844,0.0025703155717174205,0.0108591524753888,0.04368638664590208,0.005813437448369752,-0.6050445597736246,0.00432221174024382,0
2026-01-03 19:00:00,3116.46,3116.46,3110.5,3113.13,2598.1643,-0.0010690913261290835,0.010022983939056592,0.04369354539209934,0.005756955280963658,-0.7765222012829124,0.0019144719301796057,0
2026-01-03 20:00:00,3113.13,3116.89,3107.49,3115.65,2462.8997,0.0008091472607769867,0.00991034270050202,0.04368809070148352,0.00571042150601179,-0.7882728799476535,0.003017026944618327,0
2026-01-03 21:00:00,3115.65,3129.22,3113.04,3120.87,5840.3585,0.0016740108967839193,0.009095586109055656,0.043679984437167155,0.005675590073413751,-0.46447757821991875,0.005184451771461111,0
2026-01-03 22:00:00,3120.87,3126.2,3113.92,3122.78,3011.8275,0.0006118216298416762,0.00906470930327348,0.04366923750336449,0.005652137035556023,-0.7325233793024937,0.003932393572393747,0
2026-01-03 23:00:00,3122.78,3131.0,3120.89,3127.11,3859.3665,0.0013856246086838746,0.008789474361754816,0.04339198679782785,0.005629466255089944,-0.647005158767074,0.0032330170668764856,0
2026-01-04 00:00:00,3127.11,3167.22,3126.35,3157.75,28748.8277,0.009750493328547856,0.013039998791293292,0.04436931567815754,0.005505014429475992,1.7257886510389657,0.012942759876494304,0
2026-01-04 01:00:00,3157.75,3162.33,3141.5,3150.17,8005.1414,-0.0024033290366713774,0.013325135869587054,0.044451434548839916,0.005372471157754588,-0.26078202484570845,0.0066123415561699615,0
2026-01-04 02:00:00,3150.17,3151.02,3137.6,3141.12,5606.2176,-0.00287699541503067,0.013589508771931236,0.04456774411586054,0.005229070942112857,-0.49339923154445,0.00427236145069277,0
2026-01-04 03:00:00,3141.12,3150.86,3140.01,3147.36,5954.5189,0.001984581981036613,0.013696957928313077,0.044565694066108066,0.005152283541627791,-0.46273260129110155,0.003447333638350843,0
2026-01-04 04:00:00,3147.36,3156.0,3144.89,3148.25,5268.2882,0.0002827367025368469,0.013295634652346757,0.04452213077394598,0.005096168741364143,-0.5307906358207712,0.0035289446517907178,0
2026-01-04 05:00:00,3148.26,3152.3,3144.48,3151.36,3956.3575,0.0009873627899688942,0.013161770598281504,0.04449102865487031,0.0050390965229834645,-0.6557460323369401,0.002481468318440344,0
2026-01-04 06:00:00,3151.36,3163.19,3139.37,3140.0,13249.419,-0.0036113057736256037,0.012859294008220458,0.044618898485613866,0.0049883434102949145,0.2314067333578035,0.007585987261146549,0
2026-01-04 07:00:00,3140.0,3145.92,3133.57,3141.29,16690.5703,0.0004107436587505215,0.012451617172298044,0.04458847556511253,0.004959382424542869,0.5548503019714814,0.003931505846324252,0
2026-01-04 08:00:00,3141.29,3141.98,3126.0,3138.61,8448.0071,-0.000853516827559669,0.012503038665784191,0.0446057290565389,0.004945685471611162,-0.24339437369837144,0.0050914258222589034,0
2026-01-04 09:00:00,3138.62,3148.0,3134.9,3143.78,8277.8782,0.0016458708125667864,0.012493328767051276,0.0446112211854821,0.004949125201577568,-0.2627702296179903,0.004166958247714505,0
2026-01-04 10:00:00,3143.79,3148.3,3142.66,3146.34,3424.696,0.0008139749770577317,0.012363244241960085,0.044588548571253314,0.004957935945403862,-0.7307419947618295,0.0017925589732833474,0
2026-01-04 11:00:00,3146.34,3146.34,3135.32,3139.54,5174.8602,-0.002163580167808377,0.012679771115460852,0.04466183039939789,0.0049707719693242464,-0.5598391582148159,0.0035100683539626767,0
2026-01-04 12:00:00,3139.55,3147.26,3133.59,3136.8,6044.623,-0.0008731203771839401,0.012647039024361298,0.04463613793714896,0.0049829844718647575,-0.475866251614703,0.004357944401938304,0
2026-01-04 13:00:00,3136.81,3141.51,3131.8,3140.76,4598.3954,0.0012616368542140385,0.01262232292042039,0.04464467133466659,0.004991871945167658,-0.6134224413794385,0.0030916084005145365,0
2026-01-04 14:00:00,3140.75,3143.3,3132.0,3137.26,6524.909,-0.0011150013420180315,0.012714397265013524,0.04464767386871738,0.005028532893550429,-0.42436596601243964,0.003601869146962694,0
2026-01-04 15:00:00,3137.25,3139.6,3118.75,3135.55,8403.1262,-0.0005452102143565203,0.01259768368012299,0.044647785135766095,0.0050658198317145645,-0.2431427803847898,0.006649551115434265,0
2026-01-04 16:00:00,3135.55,3139.97,3131.03,3139.11,4753.0312,0.0011347229593274488,0.012536197914854837,0.04457439689100363,0.005071180781698243,-0.5944016361655791,0.0028479409769009687,0
2026-01-04 17:00:00,3139.12,3143.6,3135.68,3137.5,3540.0791,-0.0005130157952495605,0.012571317311231156,0.04457791278751591,0.005059626691953098,-0.7107018269047882,0.0025243027888446445,0
2026-01-04 18:00:00,3137.49,3137.88,3123.01,3135.03,5161.1758,-0.000787561040813937,0.012410335094559362,0.044269577496646985,0.00502819356688959,-0.5491676682651593,0.0047431763013431735,0
2026-01-04 19:00:00,3135.04,3135.14,3118.98,3132.72,8602.0733,-0.0007371066505814194,0.012377981181502051,0.044282429932497536,0.004985402201284635,-0.21951362610485264,0.005158456548941449,0
2026-01-04 20:00:00,3132.72,3143.0,3130.85,3142.09,2949.6664,0.0029865468323703316,0.012666674487962243,0.04435060118945247,0.004931216138960316,-0.7632377927187476,0.0038668529545621195,0
2026-01-04 21:00:00,3142.09,3155.85,3137.75,3145.44,7761.9405,0.0010656013782822328,0.012614925353756419,0.04432627624192401,0.004867532979746818,-0.30203005226380253,0.00575436186988145,0
2026-01-04 22:00:00,3145.44,3150.36,3136.44,3139.37,4235.2201,-0.0019316421299565506,0.012809853863861733,0.04423514864785206,0.004793041710902406,-0.6412920848693537,0.004434010645447996,0
2026-01-04 23:00:00,3139.37,3153.7,3134.67,3144.7,6197.0465,0.0016963532481783338,0.012843063849505263,0.04425481653155115,0.004694702496678634,-0.4514622334618321,0.006051451648805847,0
2026-01-05 00:00:00,3144.71,3175.32,3143.54,3168.19,22161.7656,0.007441950805859784,0.01115452706013661,0.0445386051783024,0.004610022186799971,1.0822925528359575,0.010030964052029771,0
2026-01-05 01:00:00,3168.2,3220.82,3163.12,3197.91,38618.7853,0.009337024525393246,0.014142286493420737,0.04521944501178727,0.004484136656855289,2.6048560233484186,0.01804303435681438,1
2026-01-05 02:00:00,3197.92,3204.34,3182.95,3193.07,11742.2877,-0.0015146349778263292,0.0138527470972472,0.04466717284113781,0.0043432831935801665,0.08090429903938397,0.006698882266909377,0
2026-01-05 03:00:00,3193.07,3197.51,3184.61,3185.86,6225.2237,-0.0022605681737718998,0.014085198696263802,0.04284203013801656,0.004210864787817932,-0.43678095179135157,0.004049142146861472,0
2026-01-05 04:00:00,3185.86,3188.35,3157.46,3167.11,15516.768,-0.005902768135735822,0.0154771781213158,0.0432601632852216,0.004076224372380037,0.48306814226625383,0.009753371370113407,0
2026-01-05 05:00:00,3167.12,3169.63,3148.0,3149.93,10573.3383,-0.005439269770897912,0.016460250268366113,0.04361932911273719,0.003933893465060169,0.004338116562228963,0.006866819262650316,0
2026-01-05 06:00:00,3149.93,3159.11,3135.31,3157.68,13428.5685,0.0024573503751532276,0.016194773082116146,0.04367243905452903,0.00375169293198897,0.2914529285737311,0.007537179194851975,0
2026-01-05 07:00:00,3157.68,3163.24,3155.31,3157.33,6874.7564,-0.00011084701381574125,0.016197230772338662,0.04328283742222386,0.0035577693356517483,-0.3520693932467933,0.0025116158272970633,0
2026-01-05 08:00:00,3157.24,3172.01,3155.73,3163.62,7338.4914,0.0019902078251483363,0.01625152967560884,0.04327153510090303,0.0033646436292136756,-0.3052342645154213,0.005146003628754465,0
2026-01-05 09:00:00,3163.62,3175.17,3153.12,3168.18,12375.3924,0.0014403489650178466,0.016235466158354934,0.04129902510516571,0.0031790153139223424,0.22297622584099241,0.006959831827737118,0
2026-01-05 10:00:00,3168.17,3179.04,3162.52,3173.19,8789.6241,0.0015801005279237864,0.01627770524627535,0.04113466310173216,0.0029813339137628046,-0.14223060132466603,0.005206117503206546,0
2026-01-05 11:00:00,3173.19,3183.64,3168.21,3180.27,6514.3168,0.0022287078003518195,0.0161609983540095,0.04109343988680045,0.002782755158017518,-0.3716891175839117,0.00485178931348591,0
2026-01-05 12:00:00,3180.28,3183.91,3166.33,3170.5,6171.7807,-0.003076794690231957,0.016508164623824928,0.03993568816142883,0.0025697208831250706,-0.4036660510374921,0.005544866740261766,0
2026-01-05 13:00:00,3170.51,3175.32,3143.67,3154.39,14946.3894,-0.0050941707566876555,0.01738065209672073,0.04028723551542325,0.0023578307726238425,0.5660702398206466,0.010033635663313696,0
2026-01-05 14:00:00,3154.39,3178.34,3135.02,3167.0,26353.8999,0.003989634155241101,0.01772974735893695,0.04044281061047128,0.002309036141832962,1.846439996362937,0.013678560151563044,1
2026-01-05 15:00:00,3167.0,3205.0,3152.4,3195.57,27985.1482,0.008980708116806495,0.019657894700289138,0.041282570113600606,0.0023512026429119135,2.0036549518373996,0.01646028721010646,1
2026-01-05 16:00:00,3195.58,3202.68,3172.81,3183.9,19642.9735,-0.003658615219559694,0.02014847013915212,0.04149137196166176,0.0025314457740233786,1.0729055448857576,0.00938157605452429,1
2026-01-05 17:00:00,3183.9,3229.99,3159.48,3213.38,24099.8843,0.00921648221671668,0.02186826060923726,0.04235739896796844,0.002779392808390488,1.5423902432188212,0.021942627389228715,1
2026-01-05 18:00:00,3213.39,3228.95,3186.39,3228.3,27628.9552,0.004632340221853118,0.02207771271208676,0.04164924566161966,0.002993832810524901,1.9067128718976476,0.013183409224669313,1
2026-01-05 19:00:00,3228.31,3228.52,3214.82,3223.07,13328.1708,-0.001621361399431219,0.0221770555392017,0.04153781390455063,0.0031603516871050994,0.3563011073851371,0.00425060578889066,1
2026-01-05 20:00:00,3223.07,3265.66,3220.0,3241.93,35966.4191,0.005834509977376913,0.02259739204565848,0.04184320135620343,0.003316761831069978,2.73072712452668,0.014084202928502421,1
2026-01-05 21:00:00,3241.94,3248.27,3231.76,3238.32,9184.0999,-0.0011141546617604186,0.022726087266747255,0.04183079288770347,0.0034251071499745937,-0.11009361668976256,0.005098322587020357,0
2026-01-05 22:00:00,3238.32,3249.75,3229.59,3240.19,8377.3187,0.0005772932516687909,0.02250126115668829,0.04182971791616794,0.0034952975211223775,-0.19781305076686428,0.006221857360216486,0
2026-01-05 23:00:00,3240.2,3241.39,3224.86,3224.99,8602.3039,-0.00470212059243871,0.023284814925537207,0.042157309180881675,0.003566290671415993,-0.1768293584845909,0.005125597288673685,0
2026-01-06 00:00:00,3224.99,3231.21,3203.34,3216.1,10838.6991,-0.0027604041070762734,0.022587255950599464,0.04228442994122549,0.0036971071399011313,0.05698720811848568,0.008665775317931623,0
2026-01-06 01:00:00,3216.1,3247.3,3215.83,3218.32,16456.9012,0.0006900389120040917,0.02068199898892134,0.04227284273648886,0.0037539390170473023,0.646997340151023,0.009778393696089963,0
2026-01-06 02:00:00,3218.33,3224.36,3208.72,3217.1,7158.9435,-0.00037915163722505494,0.02061108917741331,0.04213925481920473,0.0038053077895728975,-0.3428719307603795,0.004861521245842631,0
2026-01-06 03:00:00,3217.1,3233.5,3214.12,3225.1,7205.6607,0.0024836248835060164,0.020538978642525206,0.04149672430474698,0.003849914971450966,-0.3331307044489708,0.006009115996403246,0
2026-01-06 04:00:00,3225.1,3233.52,3222.95,3222.96,5249.2795,-0.0006637655600508225,0.019472585062032522,0.04144001181616119,0.003860257797578774,-0.5368314157639541,0.0032795939136694725,0
2026-01-06 05:00:00,3222.95,3229.51,3217.12,3218.72,6391.3841,-0.0013164269607679364,0.018523280003714778,0.04143077790161469,0.003849652435787873,-0.41603712428136774,0.00384935626584491,0
2026-01-06 06:00:00,3218.71,3253.76,3218.07,3241.15,19147.6673,0.00694444010203142,0.019437800506873534,0.04191544747524392,0.003843220924665187,0.9304832175888091,0.011011523687580042,0
2026-01-06 07:00:00,3241.15,3242.75,3211.37,3219.24,12636.2349,-0.006782898246806763,0.02095292430693674,0.04253945079445129,0.0038535564462896343,0.23397978639624037,0.009747642300667273,0
2026-01-06 08:00:00,3219.24,3228.48,3214.52,3220.14,7711.9227,0.0002795300186850567,0.02092211261376718,0.04166614404100285,0.0038560634519014913,-0.27874586289486836,0.004335215239088995,0
2026-01-06 09:00:00,3220.13,3229.6,3217.5,3223.0,6495.8516,0.0008877659612664375,0.020910045107751237,0.04161135880505428,0.0038499138839423047,-0.4075445185029154,0.003754266211604067,0
2026-01-06 10:00:00,3223.0,3231.72,3221.42,3228.94,6392.747,0.001841307165985385,0.02092295178402231,0.04150708034910716,0.0038324784297519864,-0.41628522504645965,0.003189901329848101,0
2026-01-06 11:00:00,3228.94,3242.98,3227.03,3238.08,11191.0535,0.0028266515599718895,0.020976249427252458,0.04157312542371175,0.0038159345978832386,0.098980575862512,0.004925758474157469,0
2026-01-06 12:00:00,3238.09,3245.87,3236.28,3238.67,7425.8366,0.00018219014216460926,0.02060564283367066,0.04157393582992872,0.0037834288539695293,-0.30732746726512156,0.0029610920532192817,0
2026-01-06 13:00:00,3238.66,3239.61,3230.0,3238.3,7783.321,-0.0001142509538880937,0.019678334607071735,0.041552536462741006,0.003728999854247566,-0.26559489623224947,0.002967606460179763,0
2026-01-06 14:00:00,3238.3,3308.86,3238.3,3278.09,82526.6408,0.012212434962911722,0.02246205886267553,0.04309534231096438,0.003723492025604029,6.89746870654273,0.021524729339340878,1
2026-01-06 15:00:00,3278.1,3301.99,3261.43,3272.32,30563.934,-0.0017617222410034007,0.02123230006613632,0.04307243173710077,0.0036756372185911554,1.9154162005034487,0.012394875806767047,1
2026-01-06 16:00:00,3272.31,3279.36,3234.32,3251.97,44678.4045,-0.006238246918680936,0.021965549457516314,0.043508125029486006,0.0036308271316205652,3.1474449339318338,0.013850066267523983,1
2026-01-06 17:00:00,3251.96,3259.62,3190.01,3196.43,36459.0337,-0.017226404517881568,0.026865218817320773,0.04692398167238358,0.003746609520843748,2.334287067434538,0.02177742043467233,1
2026-01-06 18:00:00,3196.43,3232.63,3183.27,3218.91,26855.1046,0.007008230899454772,0.027412522722994145,0.04733165759681282,0.003855137082012585,1.4424656755415721,0.015334383378224346,0
2026-01-06 19:00:00,3218.92,3229.8,3213.5,3223.57,6084.4112,0.0014466481270257526,0.02740903023609203,0.04733888726145699,0.003934094768423404,-0.4295712385016601,0.0050565056753848,0
2026-01-06 20:00:00,3223.57,3250.89,3223.11,3241.71,11055.0906,0.005611527296948329,0.027360419371361414,0.04736978089679933,0.003994968662345808,0.017439175014217313,0.00856955125535589,0
2026-01-06 21:00:00,3241.72,3300.35,3238.47,3276.18,22719.2336,0.010577141180034628,0.029294426553645052,0.048344540217972534,0.004116273071418933,1.0611017464114658,0.01888785109487272,0
2026-01-06 22:00:00,3276.18,3290.55,3265.52,3277.63,8960.1274,0.00044249071110060144,0.02929429022938655,0.048343938324244044,0.004212139578269307,-0.18289028511710642,0.007636615481308201,0
2026-01-06 23:00:00,3277.62,3301.6,3275.8,3296.84,10516.0235,0.00584383369885489,0.02924633885155168,0.048622558844663724,0.0042769539083331864,-0.045177129293928565,0.00782567549532271,0
2026-01-07 00:00:00,3296.83,3296.84,3255.36,3257.99,10198.2675,-0.01185399313886675,0.03174668830595188,0.0501052366800441,0.00435901977411297,-0.07699617742157659,0.012731776340627204,0
2026-01-07 01:00:00,3258.0,3272.34,3239.44,3245.04,16150.6343,-0.003982764070957421,0.032065813789971365,0.05014234441004042,0.004535748170030402,0.4565588783102079,0.010138549910016545,0
2026-01-07 02:00:00,3245.05,3274.03,3239.73,3270.08,9241.0352,0.007686772705231927,0.03287999418495982,0.050653714675228195,0.004705583665346304,-0.17157335849462274,0.01048904002348572,0
2026-01-07 03:00:00,3270.08,3282.14,3265.13,3266.83,6704.0573,-0.0009943536832490167,0.032864923687544116,0.050503075388173904,0.0048439391733405045,-0.4026157576093999,0.005206882513017134,0
2026-01-07 04:00:00,3266.84,3271.81,3252.94,3256.21,6473.4739,-0.0032561533834659126,0.03306528215243722,0.050638261548131565,0.005001348646641183,-0.42491106121035227,0.005795080784101729,0
2026-01-07 05:00:00,3256.21,3262.57,3246.75,3248.63,6449.7983,-0.002330573367198141,0.03313657636324797,0.05070032756384189,0.00515787878055493,-0.42814179887726317,0.004869745092546755,0
2026-01-07 06:00:00,3248.62,3259.91,3247.81,3250.97,3808.3086,0.000720044341528846,0.03242797531032212,0.050699242700039275,0.005251518469301546,-0.6677877582055975,0.003721966059360717,0
2026-01-07 07:00:00,3250.97,3262.61,3250.78,3255.31,5417.8108,0.001334095871588342,0.03162946211181446,0.050705609693430354,0.005294062216016372,-0.5222633015216307,0.0036340625009599475,0
2026-01-07 08:00:00,3255.31,3263.37,3253.01,3254.45,5466.1436,-0.00026421865168706107,0.031637448730537365,0.05061731998318244,0.005318327451026797,-0.5148081625323665,0.0031833335893928848,0
2026-01-07 09:00:00,3254.45,3254.58,3198.54,3200.18,31451.685,-0.01681623234551515,0.036026033577283074,0.05347143829372835,0.005490757659349439,1.8106829897824357,0.017511514977282518,0
2026-01-07 10:00:00,3200.17,3222.24,3196.23,3218.44,16060.3116,0.005689711888417496,0.03646712922450673,0.05371942657010985,0.005647975602320626,0.4228865498265047,0.008081555039087186,0
2026-01-07 11:00:00,3218.44,3227.84,3216.84,3220.24,11949.2985,0.0005591208281486567,0.036345214123900356,0.053318062807500885,0.005760788986490379,0.06459982320332794,0.0034158944674931063,0
2026-01-07 12:00:00,3220.25,3222.56,3211.36,3213.14,5692.8969,-0.0022072387710790078,0.036395433069509125,0.05310613553966199,0.005854034649286566,-0.49749055931043107,0.003485686898174315,0
2026-01-07 13:00:00,3213.14,3229.05,3202.24,3212.04,8939.2899,-0.0003424028620977848,0.03639473851051923,0.053032586268159584,0.005943906124836546,-0.20376413282286782,0.008346720464253372,0
2026-01-07 14:00:00,3212.05,3212.05,3166.14,3191.54,41025.9229,-0.006402690380108433,0.03440173837748705,0.053447084333174785,0.005950870560718419,2.6746154643639946,0.01438490509283929,1
2026-01-07 15:00:00,3191.54,3193.26,3144.37,3164.7,36027.473,-0.00844529455325388,0.03517345531358979,0.0540867785833502,0.006013306960968461,2.191099751064749,0.015448541725914092,1
2026-01-07 16:00:00,3164.71,3179.69,3149.95,3157.31,14607.8169,-0.002337865130205838,0.034827403215926186,0.0540324797742655,0.006059311370757208,0.29466907266510567,0.009419410827571646,0
2026-01-07 17:00:00,3157.31,3171.27,3146.43,3152.06,10579.5535,-0.0016641918960756783,0.030588110496377878,0.054068373779908585,0.006040471743404708,-0.06486359646815998,0.007880560649226266,0
2026-01-07 18:00:00,3152.06,3165.36,3133.68,3146.37,16861.0597,-0.0018067999637780754,0.029558332143471495,0.054104886050935136,0.006008947991429287,0.4877589728641369,0.010068745888118782,0
2026-01-07 19:00:00,3146.38,3155.59,3125.42,3146.02,16155.764,-0.00011124548871278931,0.029467453410383863,0.05408834470665889,0.00597418206952857,0.4193447275877413,0.009589894533410491,0
2026-01-07 20:00:00,3146.02,3151.37,3128.13,3139.18,11298.0934,-0.0021765425763005824,0.028658112181287027,0.054133539507178315,0.0059378856095913,-0.011622335862781333,0.007403207206977549,0
2026-01-07 21:00:00,3139.14,3152.72,3138.4,3150.11,4219.4582,0.0034757535440886173,0.026365022226371475,0.05419284027867705,0.005900480102106671,-0.6407495651399029,0.004545873001260181,0
2026-01-07 22:00:00,3150.11,3165.86,3143.96,3153.0,6823.1151,0.0009170077001725214,0.026408273801657816,0.05415702844087169,0.005857649776023988,-0.41111617148164625,0.006945765937202693,0
2026-01-07 23:00:00,3153.01,3181.78,3143.71,3168.72,19748.8544,0.004973340293994362,0.026164936175393047,0.05430891547509545,0.0058279721518342065,0.7301853585743853,0.012014314928425411,0
2026-01-08 00:00:00,3168.72,3175.37,3155.21,3170.53,10391.7644,0.0005710454861966664,0.023967276336231094,0.05425723081205499,0.005806158148249183,-0.10510727344126555,0.006358558348288725,0
2026-01-08 01:00:00,3170.54,3181.36,3168.39,3175.76,6452.3316,0.0016482074358340746,0.023930285038044386,0.05426027961202363,0.0057422305926539295,-0.45638679160340073,0.00408406176789186,0
2026-01-08 02:00:00,3175.77,3184.39,3148.5,3159.43,9935.5982,-0.005155342197346719,0.02252701634265775,0.054532509554881,0.005698533714710424,-0.1504875785125662,0.011359643986415232,0
2026-01-08 03:00:00,3159.43,3166.7,3133.56,3142.88,13141.1311,-0.005252054577772938,0.02284043389638649,0.05480669515038366,0.005646262317978701,0.1297682307679247,0.010544468767499832,0
2026-01-08 04:00:00,3142.88,3158.96,3138.8,3154.01,6811.4772,0.003535082109036277,0.023334508233280656,0.05486791798634072,0.0055522618663402116,-0.43450964818634424,0.006391863056870414,0
2026-01-08 05:00:00,3154.02,3161.24,3142.22,3143.63,5561.9706,-0.003296475949638426,0.02339768737971929,0.05496103090430976,0.005421087532017612,-0.547351814661613,0.006050330350581964,0
2026-01-08 06:00:00,3143.63,3146.16,3104.37,3105.38,23571.3183,-0.012242092013186233,0.025670178531280872,0.05633696918602272,0.005285800161608264,1.0510470171427075,0.013457290251112574,0
2026-01-08 07:00:00,3105.39,3132.86,3090.04,3128.28,23611.5573,0.007347241593375053,0.02712590739510954,0.05677871864511065,0.005182781957635263,1.0424436243037885,0.013688033040520721,0
2026-01-08 08:00:00,3128.29,3136.56,3113.88,3116.83,9163.1034,-0.0036668730669860306,0.02715680020826086,0.05690593744236749,0.005073235167082048,-0.2467419251885367,0.007276624005800713,0
2026-01-08 09:00:00,3116.83,3124.06,3105.55,3111.89,9219.4309,-0.001586201028708098,0.022184962579157936,0.05693550923062674,0.005036718518704918,-0.24456553277329163,0.005948153694378582,0
2026-01-08 10:00:00,3111.9,3133.03,3096.68,3128.18,16524.8724,0.005221107136740021,0.022038326885995822,0.0571521117147505,0.0050041178667211824,0.40075055846171864,0.011620175309605064,0
2026-01-08 11:00:00,3128.19,3131.54,3112.57,3121.24,11538.5998,-0.002221007022361802,0.021984000020040344,0.057191676009815236,0.004974381644970292,-0.04717906847549734,0.006077712703925299,0
2026-01-08 12:00:00,3121.25,3121.49,3085.16,3095.76,25343.1832,-0.008196925419246584,0.023032585287739663,0.0578063312491956,0.004905221279273036,1.1728576331956089,0.011735405845414349,0
2026-01-08 13:00:00,3095.76,3102.73,3090.73,3097.12,7719.3901,0.00043921407224508264,0.023088563783142703,0.057778498770742544,0.0047988582468323085,-0.39982551517248327,0.003874567339980369,0
2026-01-08 14:00:00,3097.11,3097.11,3054.65,3077.4,52718.1619,-0.006387562773957721,0.023085228949237705,0.05815288265500075,0.0047829049625835235,3.4602649589235033,0.013797361408981619,1
2026-01-08 15:00:00,3077.39,3112.35,3067.37,3104.2,29559.0974,0.008670948593806372,0.024050458576726757,0.058753693790679115,0.00470794425033299,1.4493020291445395,0.014490045744475233,0
2026-01-08 16:00:00,3104.19,3123.63,3090.2,3122.31,16727.7526,0.005817079252349453,0.024876238092015716,0.05895237167775089,0.0046388681513197996,0.3472905145470858,0.010706816427580954,0
2026-01-08 17:00:00,3122.31,3140.0,3110.34,3134.95,18597.0749,0.0040401125070839245,0.025240524203752723,0.05902185408249265,0.004658158982505082,0.503821071965024,0.00946107593422538,0
2026-01-08 18:00:00,3134.95,3135.5,3114.9,3120.22,10513.576,-0.004709712838388856,0.02559459043681678,0.059231894221204485,0.0046756267035745714,-0.1896523623945741,0.006602098569972601,0
2026-01-08 19:00:00,3120.22,3129.07,3104.01,3111.53,7810.0314,-0.002788945523400147,0.02570858838384184,0.05929228517940764,0.0046911979279209495,-0.4239162724491336,0.008053915597792708,0
2026-01-08 20:00:00,3111.53,3111.53,3089.39,3107.29,9945.3871,-0.0013636029526478582,0.025664742231848427,0.05926703997233917,0.004706757408431879,-0.24451336116593758,0.007125179819070742,0
2026-01-08 21:00:00,3107.3,3123.24,3107.3,3118.75,5593.2314,0.0036813168377480858,0.02569814916091355,0.05936737107942278,0.00472278688126411,-0.6207091049188821,0.005111022044088048,0
2026-01-08 22:00:00,3118.76,3130.38,3107.75,3119.12,5590.39,0.00011863023770406469,0.02566729013832912,0.059292371931477454,0.004737925366540118,-0.6210255158146691,0.007255251481187036,0
2026-01-08 23:00:00,3119.13,3122.24,3105.87,3106.65,7575.6693,-0.004005935547263273,0.025254792646159263,0.05942653158619353,0.0047572237093548774,-0.4463941557368012,0.005269341573720854,0
2026-01-09 00:00:00,3106.66,3117.65,3104.45,3115.83,3683.6782,0.0029505941875565913,0.025502862893784783,0.05948857906640909,0.004745984157838441,-0.7782444619473834,0.004236431384254042,0
2026-01-09 01:00:00,3115.84,3148.41,3081.34,3105.82,30533.0286,-0.003217798698785828,0.025494556621184168,0.059574290532128114,0.004725586523790199,1.5043269233851964,0.021594941110560078,0
2026-01-09 02:00:00,3105.83,3126.11,3103.61,3109.49,8392.8287,0.0011809549086148285,0.025183704136673615,0.059580744789182974,0.004687622016199643,-0.3881268526912571,0.007235913284815195,0
2026-01-09 03:00:00,3109.5,3121.24,3103.01,3119.6,7348.8925,0.003246062868687792,0.02500129186226785,0.05929956310122621,0.00464623144622853,-0.4696030298765368,0.00584369790998832,0
2026-01-09 04:00:00,3119.6,3124.11,3112.14,3116.53,4039.6218,-0.0009845850705506207,0.024682501461398162,0.05919271354355424,0.004597432218951918,-0.7519796799186887,0.0038408101317812613,0
