timestamp,open,high,low,close,volume,log_return,realised_vol_24h,realised_vol_168h,vol_of_vol,volume_zscore,abs_log_return,sigma_t,garch_alpha,garch_beta,garch_persistence,standardised_residual,btc_realised_vol_24h,btc_log_return,btc_corr_24h,sol_realised_vol_24h,sol_log_return,sol_corr_24h,regime_label
2026-01-03 23:00:00,3122.78,3131.0,3120.89,3127.11,3859.3665,0.0013856246086838746,0.008789474361754816,0.04339198679782784,0.005629466255089944,-0.6470051587670739,0.0013856246086838746,0.0021537605139693434,0.19738658058476394,0.7687753422004314,0.9661619227851954,0.2840713374924399,0.007629445953378319,0.00041905318543759883,0.8000016895711654,0.017537090116879737,-0.00044977512002612643,0.7477121422821394,0
2026-01-04 00:00:00,3127.11,3167.22,3126.35,3157.75,28748.8277,0.009750493328547856,0.013039998791293292,0.044369315678157537,0.005505014429475993,1.7257886510389655,0.009750493328547856,0.0020181389520156825,0.2052056501096722,0.7725727270328349,0.977778377142507,0.6865853351177513,0.010665551405872982,0.007841574926761304,0.9020147346987283,0.019508250568651228,0.008957289119146769,0.7766534127852474,0
2026-01-04 01:00:00,3157.75,3162.33,3141.5,3150.17,8005.1414,-0.0024033290366713774,0.013325135869587054,0.044451434548839895,0.005372471157754588,-0.2607820248457084,0.0024033290366713774,0.0024612740324778185,0.17109585393082333,0.7502908334437322,0.9213866873745555,3.961563482929945,0.010758192317800884,-0.0011622505016907528,0.910138167360711,0.020181030037019192,-0.004543261827446049,0.7884022419388709,0
2026-01-04 02:00:00,3150.17,3151.02,3137.6,3141.12,5606.2176,-0.00287699541503067,0.013589508771931236,0.04456774411586053,0.005229070942112858,-0.49339923154444987,0.00287699541503067,0.004633663819389084,0.16421662070246956,0.752292099233279,0.9165087199357486,-0.5186671131847972,0.010882077771341698,-0.0012214345097385066,0.9205522472728788,0.02025122595643209,-0.0017184060412987956,0.8025362646925784,0
2026-01-04 03:00:00,3141.12,3150.86,3140.01,3147.36,5954.5189,0.001984581981036613,0.013696957928313077,0.04456569406610806,0.005152283541627792,-0.4627326012911015,0.001984581981036613,0.004258183041662407,0.16051835831559483,0.7516702953493235,0.9121886536649183,-0.6756392073525056,0.010899292534838963,0.0012368889229192421,0.9202253250736826,0.021215674603161813,0.006633152697862029,0.7979524649290204,0
2026-01-04 04:00:00,3147.36,3156.0,3144.89,3148.25,5268.2882,0.0002827367025368469,0.013295634652346757,0.04452213077394596,0.005096168741364143,-0.5307906358207711,0.0002827367025368469,0.004006354345990364,0.1568464099208557,0.7506163236708425,0.9074627335916983,0.495358575314942,0.010753592951289352,0.0017873732054767672,0.909166523468497,0.021027073426582023,-0.0023798910533751392,0.7815005599573427,0
2026-01-04 05:00:00,3148.26,3152.3,3144.48,3151.36,3956.3575,0.0009873627899688942,0.013161770598281504,0.0444910286548703,0.005039096522983465,-0.6557460323369398,0.0009873627899688942,0.003719337228613663,0.15376417084809263,0.7485572675533987,0.9023214384014913,0.07601803363289904,0.010528907096500804,0.0008753279484249325,0.9079575781285685,0.020610505291318384,0.0020084062242579494,0.7764947255677243,0
2026-01-04 06:00:00,3151.36,3163.19,3139.37,3140.0,13249.419,-0.0036113057736256037,0.012859294008220458,0.044618898485613845,0.004988343410294915,0.23140673335780346,0.0036113057736256037,0.0034088108236006737,0.15247812772322167,0.7444042837198713,0.896882411443093,0.2896502155921807,0.010774375844303687,-0.0026542616106520456,0.9203926491359384,0.02079741989574092,-0.006037360417058539,0.7764428357257946,0
2026-01-04 07:00:00,3140.0,3145.92,3133.57,3141.29,16690.5703,0.0004107436587505215,0.012451617172298044,0.04458847556511252,0.00495938242454287,0.5548503019714813,0.0004107436587505215,0.0031998368561813938,0.15263361502430609,0.7444704729499019,0.8971040879742079,-1.1285905925639117,0.010264516625516105,0.003222093119400244,0.8896395256510488,0.018536788814908608,0.00029899835773681334,0.7684137209665324,0
2026-01-04 08:00:00,3141.29,3141.98,3126.0,3138.61,8448.0071,-0.000853516827559669,0.012503038665784191,0.044605729056538895,0.004945685471611162,-0.2433943736983714,0.000853516827559669,0.003310425581551424,0.14997122574660696,0.7430339464443453,0.8930051721909522,0.12407578682316349,0.010590145407758695,-0.0017168292864652769,0.8870646180118488,0.018254144512426962,0.0023887739038996633,0.7532640427581856,0
2026-01-04 09:00:00,3138.62,3148.0,3134.9,3143.78,8277.8782,0.0016458708125667864,0.012493328767051276,0.04461122118548209,0.004949125201577569,-0.2627702296179902,0.0016458708125667864,0.0030926270993169402,0.14827185613775246,0.7412310371852363,0.8895028933229887,-0.2759843977788925,0.010576685172627847,0.0010204368812170206,0.8855918382801465,0.018061071510503044,0.0014900911712574505,0.7498657848519451,0
2026-01-04 10:00:00,3143.79,3148.3,3142.66,3146.34,3424.696,0.0008139749770577317,0.012363244241960085,0.04458854857125331,0.004957935945403862,-0.7307419947618293,0.0008139749770577317,0.002939670118618899,0.14706257171928358,0.7408797591785584,0.887942330897842,0.5598828256757058,0.010522194130470687,0.0014457947041006365,0.8831244923772585,0.0179405472385859,0.002825070647032927,0.7421273525331936,0
2026-01-04 11:00:00,3146.34,3146.34,3135.32,3139.54,5174.8602,-0.002163580167808377,0.012679771115460852,0.044661830399397875,0.0049707719693242464,-0.5598391582148158,0.002163580167808377,0.002868877596237284,0.14657145699246893,0.7418051179709615,0.8883765749634305,0.28372593453457606,0.011283328659078499,-0.003287252615207111,0.8837345146211606,0.01801524404243269,-0.002304062857345542,0.7613202395891292,0
2026-01-04 12:00:00,3139.55,3147.26,3133.59,3136.8,6044.623,-0.0008731203771839401,0.012647039024361298,0.04463613793714895,0.0049829844718647575,-0.4758662516147029,0.0008731203771839401,0.0027670840824026446,0.14405089222076198,0.7462674581432422,0.8903183503640042,-0.78189896055842,0.011209836721826797,-0.0016335350255453458,0.8834990242157061,0.018074481845258845,-0.00037212072025417394,0.7669762133471472,0
2026-01-04 13:00:00,3136.81,3141.51,3131.8,3140.76,4598.3954,0.0012616368542140385,0.01262232292042039,0.04464467133466657,0.004991871945167657,-0.6134224413794384,0.0012616368542140385,0.002782933452594265,0.14211681308908256,0.7516219668359161,0.8937387799249986,-0.31374101898484597,0.011192449042719215,0.0012391527763987375,0.883104116254463,0.017977558106805472,0.001338987033350384,0.7831708491428706,0
2026-01-04 14:00:00,3140.75,3143.3,3132.0,3137.26,6524.909,-0.0011150013420180315,0.012714397265013524,0.04464767386871737,0.005028532893550429,-0.42436596601243953,0.0011150013420180315,0.0026873568479387822,0.13926846325510003,0.7588209820588917,0.8980894453139917,0.4694712781377438,0.011166662189086749,0.0007928789614565446,0.8732887196466299,0.017577486060804236,0.0032655513656438904,0.7682358911271882,0
2026-01-04 15:00:00,3137.25,3139.6,3118.75,3135.55,8403.1262,-0.0005452102143565203,0.01259768368012299,0.04464778513576608,0.005065819831714564,-0.24314278038478976,0.0005452102143565203,0.002628030574363247,0.13622215258877987,0.7666765962489157,0.9028987488376956,-0.4242725913826891,0.010927241260901001,-1.5875507120120232e-05,0.8707719239815598,0.01689300703175567,-0.0003705487869872518,0.7660963851317871,0
2026-01-04 16:00:00,3135.55,3139.97,3131.03,3139.11,4753.0312,0.0011347229593274488,0.012536197914854837,0.04457439689100361,0.005071180781698243,-0.594401636165579,0.0011347229593274488,0.0025635132761710755,0.13121165754567735,0.7775568329621236,0.908768490507801,-0.21268086240257716,0.010913665373298482,-0.0001526367007507863,0.8624086560420131,0.01684651059637627,0.0014813720211421105,0.7644536605397005,0
2026-01-04 17:00:00,3139.12,3143.6,3135.68,3137.5,3540.0791,-0.0005130157952495605,0.012571317311231156,0.04457791278751589,0.005059626691953098,-0.710701826904788,0.0005130157952495605,0.002485775639035201,0.12489236162626,0.789353038220894,0.914245399847154,0.4564864750898703,0.010898711951602882,0.00016128614622558236,0.8642812776353064,0.017132245016117403,-0.00207453582588453,0.7632633559416607,0
2026-01-04 18:00:00,3137.49,3137.88,3123.01,3135.03,5161.1758,-0.000787561040813937,0.012410335094559362,0.044269577496646964,0.00502819356688959,-0.5491676682651592,0.000787561040813937,0.002442807184741018,0.11448303466400393,0.8061629160812704,0.9206459507452743,-0.21001076075676822,0.011080726007582123,-0.0014280620404964665,0.8780828283060984,0.018003116482863367,-0.004608988236268722,0.7658727804954539,0
2026-01-04 19:00:00,3135.04,3135.14,3118.98,3132.72,8602.0733,-0.0007371066505814194,0.012377981181502051,0.04428242993249752,0.004985402201284634,-0.21951362610485262,0.0007371066505814194,0.00237352828715111,0.1152236874979961,0.8067913171832973,0.9220150046812934,-0.331810261153124,0.01113067102047674,-0.0007383868119936482,0.8790909932660389,0.018735829624082833,-0.004854922334260837,0.7499837822944644,0
2026-01-04 20:00:00,3132.72,3143.0,3130.85,3142.09,2949.6664,0.0029865468323703316,0.012666674487962243,0.04435060118945246,0.004931216138960315,-0.7632377927187474,0.0029865468323703316,0.0023307079182615237,0.10197831020498488,0.8251966322512447,0.9271749424562297,-0.31625869754251645,0.010982984508672,0.0019278500080097379,0.8916412906563654,0.018943631880139627,0.0035128404149515537,0.7566372185934637,0
2026-01-04 21:00:00,3142.09,3155.85,3137.75,3145.44,7761.9405,0.0010656013782822328,0.012614925353756419,0.044326276241924,0.004867532979746818,-0.3020300522638024,0.0010656013782822328,0.0023347796837530424,0.08783065841672058,0.8401236864452317,0.9279543448619523,1.2791557392557082,0.010865130274321831,-0.0003718634063160782,0.8831598985241259,0.017907715137193008,-0.0006717170085012181,0.7618406015646513,0
2026-01-04 22:00:00,3145.44,3150.36,3136.44,3139.37,4235.2201,-0.0019316421299565506,0.012809853863861733,0.044235148647852045,0.004793041710902405,-0.6412920848693536,0.0019316421299565506,0.002447932216039764,0.08185809380122737,0.8461648529894201,0.9280229467906475,0.43530673410808335,0.010909790006523819,-0.0006573150921600319,0.8821235429682286,0.01750833619816357,0.0016411790330492055,0.747228908054072,0
2026-01-04 23:00:00,3139.37,3153.7,3134.67,3144.7,6197.0465,0.0016963532481783338,0.012843063849505263,0.04425481653155114,0.004694702496678633,-0.45146223346183206,0.0016963532481783338,0.0024130121263177,0.07880348858171074,0.8475237028721739,0.9263271914538846,-0.8005107429378199,0.011342627418971048,0.0033895566311991305,0.8776795130931597,0.01750287448183882,-0.00029819591692560355,0.7455817528932267,0
2026-01-05 00:00:00,3144.71,3175.32,3143.54,3168.19,22161.7656,0.007441950805859784,0.01115452706013661,0.04453860517830238,0.0046100221867999705,1.0822925528359573,0.007441950805859784,0.0024228714321734516,0.0773260084662171,0.8455155552494764,0.9228415637156935,0.7001416689521202,0.012551369157000636,0.00952223027110067,0.8768939542842853,0.01841406005770986,0.010605654346646815,0.7748246437607894,0
2026-01-05 01:00:00,3168.2,3220.82,3163.12,3197.91,38618.7853,0.009337024525393246,0.014142286493420737,0.04521944501178726,0.004484136656855288,2.6048560233484177,0.009337024525393246,0.0025785520068166657,0.06809287704296543,0.8407737689557597,0.9088666459987251,2.8860968427963556,0.013598654672807428,0.006061535479360001,0.8749982461655276,0.019555454707907507,0.00881386535741587,0.7997931031227407,0
2026-01-05 02:00:00,3197.92,3204.34,3182.95,3193.07,11742.2877,-0.0015146349778263292,0.0138527470972472,0.044667172841137796,0.0043432831935801665,0.08090429903938395,0.0015146349778263292,0.0035868403359802297,0.11396236483227387,0.776173650056326,0.8901360148885998,2.603133580196448,0.013437739941433014,0.0007078480077236618,0.8649000428952632,0.01936987433792922,0.0008771289210844795,0.7884912125598807,0
2026-01-05 03:00:00,3193.07,3197.51,3184.61,3185.86,6225.2237,-0.0022605681737718998,0.014085198696263802,0.042842030138016546,0.004210864787817932,-0.4367809517913514,0.0022605681737718998,0.004332069654898385,0.09368009633309785,0.7944024896417047,0.8880825859748025,-0.3496331080719562,0.01366534072965669,-0.0016662786053703513,0.8714273980968195,0.01860125681664874,-0.0016818401829153035,0.803361531694144,0
2026-01-05 04:00:00,3185.86,3188.35,3157.46,3167.11,15516.768,-0.005902768135735822,0.0154771781213158,0.043260163285221594,0.004076224372380036,0.48306814226625366,0.005902768135735822,0.004080397115676227,0.09618768993862832,0.7792707646247851,0.8754584545634134,-0.5540069041533143,0.014128782977406872,-0.0030532721986161393,0.8783085761560135,0.019897846975503206,-0.006976857882398144,0.8421717192567979,0
2026-01-05 05:00:00,3167.12,3169.63,3148.0,3149.93,10573.3383,-0.005439269770897912,0.016460250268366113,0.043619329112737186,0.003933893465060169,0.0043381165622289625,0.005439269770897912,0.0038874713718353854,0.10278166265049477,0.7756860797128996,0.8784677423633944,-1.518408129896776,0.014454007440314756,-0.002542024279718098,0.879095460238288,0.020435571746774465,-0.0045797095851887034,0.8503272694110763,0
2026-01-05 06:00:00,3149.93,3159.11,3135.31,3157.68,13428.5685,0.0024573503751532276,0.016194773082116146,0.043672439054529014,0.0037516929319889696,0.29145292857373106,0.0024573503751532276,0.004114682001056285,0.10992802944223999,0.766101014746795,0.876029044189035,-1.3219174092922832,0.014126881472717756,0.001426223843584246,0.8710679828624435,0.019739763274212684,0.0041374274019506645,0.8459200288664275,0
2026-01-05 07:00:00,3157.68,3163.24,3155.31,3157.33,6874.7564,-0.00011084701381574125,0.016197230772338662,0.04328283742222385,0.0035577693356517474,-0.3520693932467932,0.00011084701381574125,0.004158543986226177,0.11076571595652752,0.7550180974255162,0.8657838133820437,0.5909160473695603,0.013853666177386263,0.000311546620682572,0.8860491683481942,0.01983064350235643,-0.0013280214435194557,0.844096733778755,0
2026-01-05 08:00:00,3157.24,3172.01,3155.73,3163.62,7338.4914,0.0019902078251483363,0.01625152967560884,0.04327153510090301,0.003364643629213675,-0.30523426451542124,0.0019902078251483363,0.003800140194685227,0.09997350688326934,0.7553083751274428,0.8552818820107121,-0.029169190644800128,0.013713789695529546,-0.0005740908116324399,0.8721565660305615,0.019848032504461086,-0.0016994868685721637,0.835869048327392,0
2026-01-05 09:00:00,3163.62,3175.17,3153.12,3168.18,12375.3924,0.0014403489650178466,0.016235466158354934,0.04129902510516569,0.0031790153139223416,0.22297622584099233,0.0014403489650178466,0.0034443977882225706,0.11229007667657649,0.7154521989925534,0.82774227566913,0.5778100984600135,0.013836073587904408,0.0023879317962533695,0.8719054928135161,0.019861789491143256,0.0016994868685722188,0.8361095781646714,0
2026-01-05 10:00:00,3168.17,3179.04,3162.52,3173.19,8789.6241,0.0015801005279237864,0.01627770524627535,0.041134663101732145,0.002981333913762804,-0.14223060132466597,0.0015801005279237864,0.0032291908285954113,0.10778269559928338,0.698599039042878,0.8063817346421613,0.4460402130041815,0.014291993894952731,0.004213850770893629,0.860193812458325,0.019831475196344248,0.002580646593491713,0.8403778082521043,0
2026-01-05 11:00:00,3173.19,3183.64,3168.21,3180.27,6514.3168,0.0022287078003518195,0.0161609983540095,0.041093439886800434,0.0027827551580175175,-0.37168911758391154,0.0022287078003518195,0.0030333509662319054,0.10916079978864861,0.6837701687086147,0.7929309684972633,0.5209092338848682,0.013685645609782566,0.0005827695637878551,0.8537255200086799,0.019650366633897593,-0.00022093751240588692,0.827683055328759,0
2026-01-05 12:00:00,3180.28,3183.91,3166.33,3170.5,6171.7807,-0.003076794690231957,0.016508164623824928,0.03993568816142881,0.0025697208831250698,-0.40366605103749204,0.003076794690231957,0.002872635546225698,0.12152765668697899,0.6449308914836269,0.7664585481706059,0.7758407791340175,0.013950523124853738,-0.0027953573453215817,0.8630298954179152,0.02030595665056453,-0.004724999562195332,0.8373129336862408,0
2026-01-05 13:00:00,3170.51,3175.32,3143.67,3154.39,14946.3894,-0.0050941707566876555,0.01738065209672073,0.040287235515423236,0.0023578307726238416,0.5660702398206465,0.0050941707566876555,0.0028396719016856127,0.1505533873011164,0.5316908503282415,0.6822442376293578,-1.0835035865958986,0.014111366035490097,-0.0014173271612696757,0.8575720727278638,0.02261170945360563,-0.0098163947330972,0.8519392663181569,0
2026-01-05 14:00:00,3154.39,3178.34,3135.02,3167.0,26353.8999,0.003989634155241101,0.01772974735893695,0.04044281061047126,0.002309036141832961,1.8464399963629368,0.003989634155241101,0.002992341960223474,0.15005616142080924,0.5401963340884969,0.6902524955093061,-1.7024026078580983,0.015619477518206913,0.00736166268394269,0.8509032961294289,0.024120823956280416,0.008779818303838277,0.8747228289118925,0
2026-01-05 15:00:00,3167.0,3205.0,3152.4,3195.57,27985.1482,0.008980708116806495,0.019657894700289138,0.041282570113600585,0.0023512026429119127,2.0036549518373987,0.008980708116806495,0.003431361761437127,0.1475264371037954,0.564470552601627,0.7119969897054225,1.1626970376828347,0.016271563080685947,0.005653914106955196,0.8583731632192005,0.02553322880626199,0.008409609903645957,0.8872707328132992,0
2026-01-05 16:00:00,3195.58,3202.68,3172.81,3183.9,19642.9735,-0.003658615219559694,0.02014847013915212,0.04149137196166174,0.0025314457740233777,1.0729055448857572,0.003658615219559694,0.0035833485915020644,0.1829596207195141,0.5385871432050484,0.7215467639245625,2.5062334538437887,0.016691171194330275,-0.0027328303457847558,0.8702508510877642,0.026137105537862675,-0.00537695104620707,0.8929003809307244,0
2026-01-05 17:00:00,3183.9,3229.99,3159.48,3213.38,24099.8843,0.00921648221671668,0.02186826060923726,0.04235739896796842,0.0027793928083904872,1.5423902432188206,0.00921648221671668,0.0049585407353312455,0.18194119530756134,0.5488876888811386,0.7308288841887,-0.7378411139170136,0.017531558640299295,0.006558185267129431,0.8823855331267105,0.02725660276230516,0.00823776356033163,0.9004441355850534,0
2026-01-05 18:00:00,3213.39,3228.95,3186.39,3228.3,27628.9552,0.004632340221853118,0.02207771271208676,0.04164924566161965,0.0029938328105249008,1.9067128718976474,0.004632340221853118,0.004530292273971937,0.21866254938416868,0.5293881619101708,0.7480507112943395,2.0344122761501486,0.017292325478598426,0.0013962154431474737,0.8714492799788052,0.02727920330261757,0.006206891298607444,0.9069250191279812,0
2026-01-05 19:00:00,3228.31,3228.52,3214.82,3223.07,13328.1708,-0.001621361399431219,0.0221770555392017,0.041537813904550615,0.003160351687105099,0.356301107385137,0.001621361399431219,0.005660190068212093,0.2109656102384649,0.555130973536285,0.76609658377475,0.8184071852760862,0.017418281187906608,-0.0015493265140767497,0.8726615759039175,0.027062803679219694,0.0062409491391520544,0.8649032641628086,0
2026-01-05 20:00:00,3223.07,3265.66,3220.0,3241.93,35966.4191,0.005834509977376913,0.02259739204565848,0.041843201356203424,0.0033167618310699773,2.7307271245266787,0.005834509977376913,0.00496436272859028,0.20707501538890852,0.5544327732173547,0.7615077886062632,-0.3266001072189247,0.01762324459010226,-0.001330741655789931,0.8115510460242239,0.027263118824097685,-0.00260775229272816,0.8056425206735466,0
2026-01-05 21:00:00,3241.94,3248.27,3231.76,3238.32,9184.0999,-0.0011141546617604186,0.022726087266747255,0.041830792887703465,0.003425107149974593,-0.11009361668976253,0.0011141546617604186,0.004185166296963616,0.20768043764367528,0.5686089766173108,0.7762894142609861,1.3940927464722046,0.01767953467306035,-0.0008733027996926586,0.8168057826138893,0.02732376156080345,0.003909082725072852,0.7881638288439121,0
2026-01-05 22:00:00,3238.32,3249.75,3229.59,3240.19,8377.3187,0.0005772932516687909,0.02250126115668829,0.041829717916167936,0.003495297521122377,-0.19781305076686426,0.0005772932516687909,0.004385093684288838,0.20247004396230966,0.5642794921239547,0.7667495360862644,-0.25407773287769775,0.017573815278137492,0.0008014150545524356,0.8143492667220518,0.027361135702188216,0.002813753164093609,0.7946436496266908,0
2026-01-05 23:00:00,3240.2,3241.39,3224.86,3224.99,8602.3039,-0.00470212059243871,0.023284814925537207,0.04215730918088166,0.0035662906714159924,-0.17682935848459086,0.00470212059243871,0.003687273496178601,0.1961827252583728,0.5642978701982254,0.7604805954565982,0.1565637190371377,0.018025299991395276,-0.0033133940782480646,0.8302839842540273,0.02844950013544539,-0.006505263273448058,0.8120558769733907,0
2026-01-06 00:00:00,3224.99,3231.21,3203.34,3216.1,10838.6991,-0.0027604041070762734,0.022587255950599464,0.04228442994122548,0.003697107139901131,0.05698720811848567,0.0027604041070762734,0.003343852061940588,0.186918602766872,0.6051105939764214,0.7920291967432934,-1.4061987508232818,0.01574803677036649,-0.0004583421086641619,0.8251837187587032,0.026765721908305506,-0.0013061463289331901,0.7930428572588607,0
2026-01-06 01:00:00,3216.1,3247.3,3215.83,3218.32,16456.9012,0.0006900389120040917,0.02068199898892134,0.04227284273648885,0.0037539390170473015,0.6469973401510226,0.0006900389120040917,0.0036541511226924352,0.1840722098885845,0.6195394878918336,0.8036116977804181,-0.7554159678657092,0.01471937068149269,-0.0004784941088749216,0.7937143129959875,0.02541252508729008,-0.0010170723724548453,0.7639722936329589,0
2026-01-06 02:00:00,3218.33,3224.36,3208.72,3217.1,7158.9435,-0.00037915163722505494,0.02061108917741331,0.04213925481920471,0.003805307789572897,-0.3428719307603793,0.00037915163722505494,0.003431208055340198,0.18629905918019526,0.6168461065779576,0.8031451657581529,0.20110669503999973,0.014844540968405866,-0.0016139396975058313,0.7965560626727116,0.025404156159920258,0.00021803117932227167,0.7691758139152401,0
2026-01-06 03:00:00,3217.1,3233.5,3214.12,3225.1,7205.6607,0.0024836248835060164,0.020538978642525206,0.04149672430474696,0.0038499149714509655,-0.3331307044489707,0.0024836248835060164,0.003052278658533131,0.18746634639101006,0.6060253490499319,0.7934916954409419,-0.12421920789082483,0.014759703990004381,0.0015864257226977329,0.7945498649480678,0.02586911859291124,0.0055799267934745125,0.7683854276885028,0
2026-01-06 04:00:00,3225.1,3233.52,3222.95,3222.96,5249.2795,-0.0006637655600508225,0.019472585062032522,0.041440011816161186,0.0038602577975787736,-0.536831415763954,0.0006637655600508225,0.0027612009601794417,0.20045943561881424,0.5405948835446919,0.7410543191635062,0.8994727002212158,0.014315170670236604,0.00033939273550837083,0.7787257573812393,0.02465801371633198,0.0005057255463058413,0.742196761517165,0
2026-01-06 05:00:00,3222.95,3229.51,3217.12,3218.72,6391.3841,-0.0013164269607679364,0.018523280003714778,0.04143077790161467,0.0038496524357878727,-0.4160371242813676,0.0013164269607679364,0.0028443308037482368,0.19949342568511239,0.5477827354484,0.7472761611335124,-0.23336440303501882,0.014231454554277307,-0.0021459865506499322,0.7696912034702054,0.02497608468764947,0.007985366701602586,0.6570899611168349,0
